management single tertiary no no cellular unknown,no
blue-collar married secondary no no cellular unknown,no
admin. married secondary no no cellular unknown,no
technician married primary yes no unknown unknown,no
retired divorced secondary no yes cellular unknown,no
management married tertiary yes no unknown unknown,no
technician single tertiary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
self-employed married tertiary yes no cellular failure,no
blue-collar married secondary yes no cellular unknown,no
technician married secondary yes yes cellular other,no
services married secondary no yes cellular unknown,no
services married secondary yes no telephone unknown,no
blue-collar married secondary no no cellular unknown,no
technician divorced unknown yes no unknown unknown,no
retired married secondary no yes telephone unknown,no
student single unknown no no telephone unknown,no
technician married tertiary yes yes cellular failure,no
retired married secondary yes yes unknown unknown,no
management married tertiary yes no cellular unknown,no
management divorced tertiary no no cellular unknown,no
retired married secondary yes no unknown unknown,no
technician single secondary no yes unknown unknown,no
management married tertiary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
student single secondary yes no cellular failure,no
management single tertiary no no cellular unknown,yes
admin. divorced unknown yes no telephone unknown,no
admin. single secondary no no cellular success,no
blue-collar single primary yes no cellular unknown,no
blue-collar single secondary yes yes cellular unknown,no
management single secondary no no cellular unknown,no
technician single secondary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
self-employed single secondary no no cellular unknown,no
retired married tertiary no no cellular unknown,no
admin. single secondary yes no unknown other,yes
services divorced secondary yes no cellular unknown,yes
management single tertiary no no cellular failure,no
management married tertiary yes no cellular unknown,no
student single unknown no no cellular failure,no
admin. divorced secondary yes no telephone unknown,no
services single secondary no no telephone other,yes
technician married secondary no no telephone unknown,no
management single secondary yes no unknown unknown,no
technician single secondary no no cellular unknown,no
blue-collar married secondary no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
technician married secondary yes no cellular unknown,no
services single secondary yes no cellular failure,no
services married secondary yes no cellular unknown,yes
management single tertiary no no cellular unknown,no
technician single secondary yes no cellular unknown,no
admin. single secondary yes no cellular failure,no
blue-collar single primary yes no unknown unknown,no
blue-collar married secondary no no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
entrepreneur married tertiary no no unknown unknown,yes
management single tertiary yes no cellular failure,no
management single tertiary no no cellular unknown,no
services married secondary no no cellular unknown,no
entrepreneur married secondary yes yes unknown unknown,no
management divorced secondary no no cellular unknown,no
services married secondary yes yes cellular unknown,no
unemployed divorced secondary yes no cellular unknown,no
blue-collar single secondary yes no unknown unknown,yes
management divorced tertiary no no cellular failure,no
blue-collar married secondary yes no cellular unknown,no
admin. single tertiary no no cellular success,yes
management single tertiary yes no unknown unknown,no
admin. married secondary no no unknown unknown,no
blue-collar single secondary yes no cellular unknown,no
unemployed married secondary yes no unknown unknown,no
technician married tertiary yes no cellular failure,no
housemaid married primary no no cellular failure,yes
management single tertiary no no cellular unknown,no
blue-collar divorced primary yes no unknown unknown,no
self-employed married tertiary no no cellular unknown,no
management married secondary yes no cellular unknown,no
management married tertiary no no cellular success,yes
services single secondary yes yes unknown unknown,no
admin. divorced primary yes no cellular failure,no
blue-collar married primary yes no unknown unknown,no
blue-collar married secondary yes yes cellular unknown,no
retired married primary no no cellular unknown,no
management married tertiary yes no cellular other,no
blue-collar married secondary yes no cellular unknown,no
blue-collar married primary yes no cellular failure,no
blue-collar married secondary yes no cellular unknown,no
management married tertiary yes no cellular other,no
admin. married primary yes yes unknown unknown,no
technician single secondary yes no unknown unknown,no
management divorced tertiary no yes cellular unknown,no
entrepreneur married secondary yes no cellular unknown,no
self-employed married tertiary no no cellular other,no
blue-collar married secondary no no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
blue-collar married secondary no no cellular unknown,no
management divorced tertiary yes no cellular success,no
admin. married secondary no no unknown unknown,no
retired divorced secondary yes no unknown unknown,no
management married tertiary no no telephone unknown,no
services divorced unknown yes no unknown unknown,no
management single tertiary no no cellular unknown,no
management married secondary yes no cellular unknown,no
admin. married secondary no yes unknown unknown,no
self-employed married secondary yes no unknown unknown,no
services single secondary yes no cellular unknown,yes
housemaid divorced secondary yes no cellular failure,no
unemployed married primary yes no unknown unknown,no
technician married unknown yes no unknown unknown,no
technician single secondary yes no cellular unknown,no
technician married secondary no no cellular unknown,no
entrepreneur married primary no no cellular unknown,no
technician married secondary yes no unknown unknown,yes
retired married secondary no no cellular failure,no
blue-collar single secondary no yes cellular unknown,no
technician divorced tertiary yes no cellular unknown,yes
services married secondary yes no cellular unknown,yes
unemployed married tertiary yes no cellular unknown,no
technician married tertiary yes no cellular unknown,no
retired married secondary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
management married tertiary yes no unknown unknown,no
blue-collar divorced primary yes no cellular unknown,yes
housemaid married primary yes no cellular unknown,no
self-employed married tertiary no no cellular unknown,no
admin. single secondary yes yes telephone other,yes
admin. single secondary yes no cellular unknown,no
services single secondary yes no cellular unknown,no
management married tertiary yes no cellular failure,no
blue-collar married secondary yes yes cellular unknown,no
management married tertiary no no cellular unknown,no
management married tertiary no no cellular unknown,no
retired divorced unknown no no telephone failure,no
technician married secondary no no cellular success,no
services married secondary yes no telephone unknown,no
blue-collar married secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,yes
blue-collar single secondary yes yes cellular other,no
services married secondary yes no cellular failure,no
technician single tertiary no no telephone unknown,no
blue-collar married secondary yes no unknown unknown,no
services married primary no no unknown unknown,no
management married tertiary no no unknown unknown,no
admin. single secondary yes no unknown unknown,no
technician married secondary yes no unknown unknown,no
blue-collar married secondary no yes cellular unknown,no
unemployed married secondary yes no cellular unknown,no
technician divorced secondary no no cellular failure,yes
technician single secondary yes no cellular unknown,no
housemaid married secondary no no cellular unknown,no
management single tertiary no no unknown unknown,no
housemaid married primary yes no unknown unknown,no
management single tertiary yes no telephone other,no
management married tertiary no no cellular unknown,yes
management single tertiary no no cellular unknown,no
technician married secondary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
management divorced tertiary no no cellular failure,no
blue-collar divorced secondary no no unknown unknown,no
blue-collar single secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,yes
blue-collar married secondary no no unknown unknown,no
management single tertiary no no cellular unknown,yes
management married primary yes no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
retired married secondary yes no cellular unknown,no
technician single secondary yes no unknown unknown,no
blue-collar single primary yes no unknown unknown,no
retired married secondary no no telephone unknown,yes
blue-collar married secondary yes no cellular unknown,no
self-employed married secondary yes no cellular unknown,no
management married tertiary no no cellular unknown,yes
blue-collar single primary no no cellular unknown,no
services married secondary yes no cellular unknown,no
technician married secondary no no unknown unknown,no
housemaid married primary yes no cellular unknown,no
unemployed single unknown yes no cellular failure,no
services married secondary yes no unknown unknown,no
retired married primary no no cellular unknown,yes
technician single tertiary no no cellular other,no
management single tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular success,no
technician married secondary no no cellular unknown,no
technician married secondary no no cellular unknown,no
admin. married tertiary no no cellular unknown,no
student single secondary no no cellular unknown,no
admin. single secondary yes no unknown unknown,no
entrepreneur married secondary no no unknown unknown,no
retired married secondary no yes unknown unknown,no
admin. married primary yes yes unknown unknown,no
technician single secondary yes no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
management divorced tertiary no yes unknown unknown,no
blue-collar single primary yes no unknown unknown,no
self-employed single secondary no no telephone unknown,no
admin. single secondary yes no unknown unknown,no
management married tertiary yes no cellular failure,no
admin. married secondary yes no cellular failure,no
admin. married secondary yes no cellular unknown,yes
services divorced secondary yes no cellular other,yes
technician divorced secondary yes no cellular unknown,yes
management single tertiary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
admin. married secondary no no unknown unknown,no
technician divorced unknown yes no unknown unknown,no
technician married secondary yes yes cellular unknown,no
admin. married secondary yes yes cellular unknown,no
management married tertiary yes yes cellular unknown,no
blue-collar married unknown yes no cellular failure,no
admin. divorced secondary yes no unknown unknown,no
technician married tertiary no yes unknown unknown,no
management single tertiary yes no cellular failure,no
technician married secondary yes no unknown unknown,no
admin. divorced secondary yes no cellular unknown,no
self-employed married secondary yes no cellular failure,no
housemaid single tertiary no no cellular success,yes
technician married secondary no no cellular unknown,no
blue-collar single unknown no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
technician divorced secondary yes yes cellular unknown,no
blue-collar married secondary yes no telephone unknown,no
technician married secondary no no cellular unknown,no
management divorced tertiary no no cellular unknown,no
unknown married primary yes yes cellular success,yes
admin. married secondary yes no cellular failure,yes
blue-collar married secondary yes yes unknown unknown,no
admin. married secondary no no cellular unknown,no
unemployed divorced secondary no no telephone unknown,no
management single tertiary yes no cellular failure,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married primary yes no telephone failure,no
admin. single secondary no no cellular other,no
admin. married secondary no no cellular unknown,no
technician married secondary no yes cellular unknown,yes
technician married tertiary yes no cellular unknown,no
technician married secondary no no cellular unknown,no
housemaid married primary no yes cellular unknown,no
entrepreneur married tertiary yes no cellular unknown,no
admin. married secondary yes no unknown unknown,no
blue-collar married primary no no telephone unknown,no
services married secondary yes no cellular unknown,no
services married secondary no yes cellular unknown,no
retired married secondary yes yes cellular unknown,no
technician married secondary no no cellular unknown,no
technician married secondary yes no cellular unknown,no
services married secondary yes no cellular unknown,no
blue-collar single secondary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
admin. single secondary no yes cellular unknown,no
management divorced tertiary no no cellular failure,no
blue-collar single primary no no cellular unknown,no
unemployed married secondary yes no unknown unknown,no
services single secondary yes no cellular unknown,no
management married unknown no no unknown unknown,no
student single tertiary no no cellular success,yes
housemaid married secondary yes yes telephone unknown,no
blue-collar single secondary yes no cellular unknown,no
unknown married secondary no no telephone unknown,no
blue-collar single secondary yes no unknown unknown,no
admin. single tertiary no no cellular unknown,no
management single tertiary yes no unknown unknown,no
technician single secondary no no telephone unknown,yes
management married tertiary yes no cellular unknown,no
admin. married secondary no no cellular failure,no
self-employed married tertiary no no cellular failure,no
entrepreneur married secondary yes no cellular unknown,no
management single tertiary no yes unknown unknown,no
management single tertiary yes no cellular unknown,no
technician divorced secondary no no cellular unknown,no
management single tertiary no no telephone other,yes
services divorced primary yes no cellular success,yes
self-employed married secondary yes no unknown unknown,no
admin. divorced tertiary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
management single tertiary yes no cellular unknown,no
technician married secondary yes no cellular unknown,no
blue-collar married primary no no cellular success,yes
management married primary no no unknown unknown,no
blue-collar married primary no no unknown unknown,no
management single tertiary no no cellular unknown,no
admin. single secondary yes no unknown unknown,no
admin. married secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
admin. married secondary yes no unknown unknown,no
blue-collar married secondary no no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
management married tertiary yes no cellular unknown,no
technician married tertiary yes no cellular unknown,no
management married tertiary yes no cellular unknown,yes
admin. married secondary yes no cellular unknown,no
management married secondary yes no unknown unknown,no
management married secondary yes no unknown unknown,no
management married primary no no cellular unknown,no
technician married tertiary no no cellular unknown,yes
management single tertiary no yes cellular unknown,no
entrepreneur married tertiary yes no cellular unknown,no
technician single secondary no no cellular unknown,yes
technician married secondary no no cellular unknown,no
housemaid married tertiary no no unknown unknown,no
technician married secondary yes no cellular unknown,no
entrepreneur married tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular failure,no
retired married primary yes no cellular failure,no
services married secondary yes yes cellular unknown,no
technician married secondary yes yes cellular unknown,no
retired married primary no no cellular unknown,no
management married tertiary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
housemaid married unknown no no cellular other,no
retired divorced secondary no no cellular other,yes
admin. married secondary no no cellular success,yes
management married tertiary yes yes cellular other,yes
services single secondary no no unknown unknown,no
management married tertiary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
management married tertiary yes no cellular unknown,yes
housemaid married primary no no cellular unknown,no
services married secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
student single secondary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
management married primary no no cellular unknown,yes
services single secondary yes no cellular other,no
management married tertiary yes no cellular unknown,no
entrepreneur married tertiary yes yes unknown unknown,no
admin. married secondary yes no unknown unknown,no
blue-collar married secondary no yes unknown unknown,no
management single tertiary yes no cellular unknown,no
housemaid married primary no no cellular unknown,no
blue-collar single secondary no no unknown unknown,no
technician single secondary yes no cellular failure,no
blue-collar married primary yes no cellular failure,no
management married tertiary no no cellular unknown,no
services single secondary yes no cellular unknown,no
services married secondary yes no cellular unknown,no
self-employed single tertiary yes no cellular unknown,yes
entrepreneur married tertiary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
retired divorced primary no no unknown unknown,no
technician married tertiary yes no cellular unknown,no
admin. single tertiary yes yes cellular unknown,yes
blue-collar married primary yes no cellular unknown,no
unknown married unknown no no cellular unknown,no
management single secondary yes no unknown unknown,no
retired married primary no no unknown unknown,no
technician divorced secondary no no cellular unknown,no
technician married secondary no no telephone unknown,no
management married tertiary no no cellular unknown,no
self-employed married primary yes no unknown unknown,no
management married tertiary yes yes cellular unknown,no
blue-collar divorced primary yes no unknown unknown,no
self-employed married secondary yes yes cellular failure,no
technician single secondary no no cellular unknown,no
retired married primary no no unknown unknown,no
services married secondary yes no unknown unknown,no
management married tertiary yes no cellular other,no
admin. married tertiary no no cellular unknown,no
retired married tertiary no no cellular success,yes
management single tertiary yes no unknown unknown,no
blue-collar married secondary yes yes unknown unknown,no
blue-collar single secondary no no cellular failure,no
management married tertiary yes no unknown unknown,no
technician divorced tertiary yes no cellular unknown,no
services single secondary yes no unknown unknown,no
blue-collar married primary yes no cellular failure,no
unknown single tertiary no no cellular unknown,no
services married secondary yes no cellular unknown,no
admin. married secondary yes no telephone unknown,no
blue-collar single tertiary yes yes unknown unknown,no
unknown married secondary no no cellular unknown,no
admin. single secondary yes no unknown unknown,no
admin. married tertiary no no unknown unknown,no
management married tertiary no no unknown unknown,no
entrepreneur married unknown no no cellular unknown,no
blue-collar divorced secondary yes no cellular unknown,yes
management married secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
management married tertiary yes no cellular failure,no
services married secondary no no cellular unknown,no
admin. divorced secondary yes no cellular failure,no
technician married secondary no no cellular unknown,no
technician divorced secondary no no cellular unknown,no
student single secondary no no unknown unknown,no
technician single secondary no no cellular unknown,no
blue-collar married primary yes no cellular failure,no
blue-collar married secondary yes no unknown unknown,no
entrepreneur married tertiary yes no unknown unknown,no
entrepreneur divorced secondary yes yes unknown unknown,no
housemaid divorced secondary no no cellular success,yes
blue-collar single secondary no no cellular unknown,no
technician married secondary yes no cellular unknown,no
admin. married tertiary yes no cellular unknown,no
technician married unknown no no unknown unknown,no
admin. married secondary yes no unknown unknown,no
technician married secondary yes no unknown unknown,no
management married tertiary yes yes unknown unknown,no
self-employed married tertiary no yes cellular unknown,no
technician single secondary yes no unknown unknown,no
technician married secondary yes yes cellular failure,no
management married secondary no no cellular unknown,no
blue-collar married unknown yes no cellular unknown,yes
admin. married secondary yes yes cellular unknown,no
unemployed married secondary no no cellular unknown,no
blue-collar single tertiary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
self-employed married tertiary no no cellular unknown,no
technician married tertiary no no cellular unknown,no
admin. single unknown no no cellular unknown,yes
self-employed married secondary no yes cellular unknown,no
blue-collar divorced secondary yes no cellular failure,no
services single secondary yes no unknown unknown,no
retired married secondary no no cellular unknown,no
management married tertiary no no cellular unknown,no
technician single secondary no no cellular unknown,no
technician married secondary yes no cellular unknown,no
technician married secondary yes no cellular failure,no
management divorced tertiary no no unknown unknown,no
unknown married tertiary no no cellular failure,no
blue-collar married secondary yes yes cellular unknown,no
entrepreneur married primary yes no telephone unknown,yes
blue-collar divorced secondary no no cellular unknown,no
technician single tertiary yes no cellular failure,no
services divorced secondary yes no cellular unknown,no
blue-collar married secondary yes no cellular failure,no
technician single secondary no no cellular unknown,no
self-employed single tertiary no no cellular unknown,no
retired married secondary no no telephone unknown,no
admin. divorced secondary yes yes cellular unknown,no
services married secondary yes no cellular failure,no
technician married unknown no no unknown unknown,no
retired married primary no no telephone unknown,no
unemployed married primary yes no telephone unknown,no
admin. divorced secondary no no cellular other,no
technician single secondary no no cellular failure,no
management single tertiary no no cellular other,no
services married secondary no no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
admin. married secondary no no unknown unknown,no
technician divorced secondary no yes cellular unknown,no
admin. single secondary no no cellular unknown,no
blue-collar married secondary yes no unknown unknown,yes
management single secondary yes no unknown unknown,no
technician married secondary no no cellular unknown,no
technician single tertiary no no telephone unknown,no
retired married secondary no no cellular failure,no
services married secondary yes no telephone failure,no
technician married secondary no no cellular unknown,no
blue-collar single secondary no no cellular unknown,no
services divorced secondary no no unknown unknown,no
services single secondary yes no cellular failure,no
admin. married secondary yes no cellular other,no
blue-collar married primary no no unknown unknown,no
management married tertiary yes yes unknown failure,no
management married primary no no unknown unknown,no
technician married secondary yes no unknown unknown,no
blue-collar married primary yes no cellular failure,no
blue-collar divorced secondary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
entrepreneur married secondary yes no unknown unknown,no
blue-collar married primary yes no cellular failure,no
management single secondary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
management married tertiary no no cellular failure,no
unemployed married primary yes yes unknown unknown,no
management married tertiary yes no cellular unknown,no
management single tertiary yes no unknown unknown,no
admin. married secondary no no telephone unknown,no
blue-collar married primary yes no telephone unknown,no
blue-collar married secondary yes no cellular other,yes
management married tertiary no no cellular unknown,yes
technician married secondary no no cellular unknown,no
technician married secondary yes no cellular unknown,no
retired single tertiary no no cellular success,yes
technician single tertiary no no cellular unknown,no
technician married secondary no no cellular unknown,no
entrepreneur married tertiary yes yes cellular failure,no
technician married secondary no yes cellular unknown,no
technician married secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
management married tertiary yes no cellular failure,no
blue-collar married primary yes no unknown unknown,no
management married tertiary no no cellular unknown,no
management divorced tertiary no no unknown unknown,no
services married secondary no no unknown unknown,no
entrepreneur married secondary no no cellular unknown,no
technician single secondary yes yes cellular other,no
blue-collar married primary yes no cellular other,no
retired divorced primary no no telephone unknown,yes
blue-collar married primary yes yes telephone unknown,no
management married tertiary no no cellular unknown,no
services divorced secondary yes no unknown unknown,no
admin. married primary no no telephone unknown,no
self-employed single tertiary no no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
technician single secondary no no cellular unknown,no
retired married unknown yes no unknown unknown,no
student single secondary no no cellular unknown,yes
self-employed married tertiary yes no unknown unknown,no
retired single secondary no no cellular unknown,no
self-employed single tertiary yes no cellular unknown,no
management married tertiary yes no cellular unknown,no
technician divorced secondary no no cellular unknown,no
blue-collar divorced primary yes no unknown unknown,yes
self-employed divorced tertiary yes no cellular unknown,yes
technician married secondary yes yes cellular unknown,yes
services single secondary yes no cellular failure,no
technician single tertiary no no unknown unknown,no
admin. divorced secondary yes no cellular unknown,no
technician married secondary yes yes cellular unknown,no
management single tertiary yes no cellular other,no
management married tertiary yes no cellular unknown,no
technician married secondary yes no cellular unknown,no
management married secondary yes no cellular unknown,no
blue-collar married secondary yes yes unknown unknown,no
unemployed divorced primary no no telephone unknown,no
management married tertiary yes no cellular unknown,no
unknown married unknown no no unknown unknown,no
housemaid married secondary no no unknown unknown,no
blue-collar divorced secondary yes no unknown unknown,no
self-employed divorced primary yes no telephone unknown,no
management married tertiary no no cellular failure,no
technician married tertiary no no cellular unknown,no
self-employed married tertiary no no unknown unknown,no
blue-collar married secondary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
technician married secondary no no unknown unknown,no
services married secondary no yes unknown unknown,no
entrepreneur divorced secondary yes no cellular unknown,yes
management married tertiary yes no unknown unknown,no
technician married tertiary no no cellular failure,no
services single secondary no yes cellular unknown,no
student single secondary no no cellular other,no
technician married secondary yes no cellular unknown,no
self-employed married secondary no yes cellular unknown,no
unknown single secondary no no unknown unknown,no
entrepreneur single secondary no no cellular unknown,no
retired married secondary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
unemployed married secondary no no cellular success,yes
retired married secondary no no telephone success,yes
self-employed single unknown no no unknown unknown,no
technician divorced tertiary yes no telephone unknown,no
services single unknown no no unknown unknown,no
blue-collar married primary yes yes unknown unknown,no
management married tertiary no no cellular unknown,no
technician single unknown yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
admin. married secondary yes no cellular unknown,no
services divorced secondary yes no cellular failure,no
self-employed married secondary no no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
services single secondary no no unknown unknown,no
admin. single tertiary no no cellular unknown,no
management single tertiary no no cellular unknown,no
student single tertiary yes no cellular other,no
blue-collar married primary yes no unknown unknown,yes
management married tertiary yes no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar divorced secondary yes no unknown unknown,no
services married secondary yes yes unknown unknown,no
technician single secondary yes no unknown unknown,no
blue-collar married secondary no no cellular unknown,no
technician single tertiary no no cellular unknown,no
management married tertiary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
technician married tertiary no no cellular success,no
services married secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
technician single tertiary yes no cellular unknown,no
blue-collar married secondary no no cellular unknown,no
management single tertiary yes no cellular failure,no
management single secondary yes no unknown unknown,no
services divorced secondary no yes cellular unknown,no
services single secondary no no cellular unknown,yes
housemaid single tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular failure,yes
blue-collar married unknown yes no unknown unknown,no
management married tertiary no no cellular unknown,yes
blue-collar married secondary yes no cellular unknown,no
management single primary no no telephone unknown,no
unemployed married secondary yes yes cellular failure,no
blue-collar divorced secondary yes no cellular failure,no
management married tertiary yes no unknown unknown,no
blue-collar married primary no no unknown unknown,no
services divorced secondary yes yes unknown unknown,no
student married secondary no no cellular failure,no
technician married secondary yes no cellular failure,no
technician married secondary yes no cellular unknown,no
services married secondary no yes cellular unknown,no
blue-collar divorced secondary yes no unknown unknown,no
blue-collar single secondary no no cellular unknown,yes
blue-collar single tertiary no no telephone unknown,no
technician single secondary yes yes cellular failure,yes
student single unknown no no unknown unknown,no
unemployed married secondary no no cellular success,yes
admin. married secondary no no cellular success,no
unemployed married tertiary yes no cellular unknown,yes
management married tertiary no yes cellular unknown,no
housemaid married secondary yes no cellular unknown,no
blue-collar single secondary yes no unknown unknown,yes
technician married unknown yes no unknown unknown,no
management divorced tertiary yes no unknown unknown,no
blue-collar divorced secondary yes no unknown unknown,no
retired married unknown no no telephone success,yes
unknown married unknown no no telephone unknown,yes
blue-collar married secondary yes no unknown unknown,no
blue-collar divorced primary yes no cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
self-employed divorced tertiary yes no cellular success,yes
management married tertiary no yes cellular unknown,no
services divorced secondary yes no cellular unknown,yes
technician single secondary yes no cellular success,yes
management married tertiary yes no cellular unknown,no
blue-collar divorced primary yes no cellular unknown,no
management single tertiary yes no cellular unknown,no
blue-collar married secondary yes no unknown unknown,yes
technician single secondary no no cellular unknown,yes
technician single tertiary no no cellular unknown,yes
technician single secondary no no cellular unknown,no
admin. married secondary yes no unknown unknown,no
technician single tertiary no no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
management married tertiary yes yes cellular unknown,no
admin. divorced secondary yes no cellular unknown,no
management married tertiary no no cellular unknown,no
services single secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
admin. married tertiary yes no cellular unknown,no
management single tertiary yes no cellular unknown,yes
management single tertiary yes no cellular failure,no
entrepreneur married primary no no unknown unknown,no
management married tertiary no no cellular unknown,no
technician married secondary no yes cellular unknown,no
management married secondary no no cellular unknown,no
housemaid married primary no no cellular unknown,yes
services married secondary yes yes cellular unknown,no
management single tertiary yes no unknown unknown,no
services single secondary yes no cellular unknown,no
housemaid single unknown no no telephone unknown,no
retired married secondary no yes cellular failure,no
technician married secondary no no cellular other,yes
student married tertiary yes no cellular unknown,yes
services married secondary yes no unknown unknown,no
blue-collar single secondary yes no cellular unknown,no
services single secondary yes no cellular unknown,no
services single primary yes no unknown unknown,no
services married secondary yes no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
management divorced tertiary no yes cellular unknown,no
blue-collar divorced primary yes no cellular unknown,no
technician married tertiary yes yes cellular failure,no
management married secondary no no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
management married tertiary no no cellular unknown,yes
admin. married secondary yes yes cellular failure,no
technician married secondary no yes cellular unknown,no
admin. single secondary yes no cellular unknown,no
housemaid married unknown no yes telephone unknown,no
technician divorced secondary yes no unknown unknown,no
management married secondary no no cellular failure,yes
admin. divorced secondary no no cellular unknown,yes
services divorced secondary yes yes cellular unknown,no
self-employed married secondary yes no cellular failure,no
admin. married tertiary yes no cellular unknown,no
admin. married tertiary no no telephone unknown,no
technician married tertiary yes yes telephone unknown,no
technician divorced secondary no no cellular unknown,no
admin. married secondary yes no unknown unknown,no
services married tertiary no no cellular failure,no
services married secondary yes yes unknown unknown,no
management married tertiary yes no cellular unknown,no
blue-collar single secondary yes no cellular unknown,no
services married secondary yes no unknown unknown,no
self-employed single tertiary yes yes unknown unknown,no
admin. single secondary no no cellular unknown,no
blue-collar single secondary yes yes unknown unknown,no
admin. single secondary no yes cellular unknown,no
services married secondary yes yes cellular unknown,no
retired married primary no no cellular unknown,yes
blue-collar married primary yes no cellular unknown,no
blue-collar single primary yes no cellular unknown,no
technician single secondary yes no cellular unknown,no
entrepreneur married primary yes no unknown unknown,no
services married tertiary yes no cellular unknown,no
technician married secondary yes no unknown unknown,no
admin. married secondary yes no unknown unknown,no
technician married secondary no no unknown unknown,no
services single secondary yes no cellular success,no
management married tertiary no no unknown unknown,no
admin. single secondary yes no unknown unknown,no
services single secondary yes no cellular failure,no
admin. married secondary yes no unknown unknown,no
technician single secondary no no cellular failure,no
admin. married secondary no no cellular unknown,no
blue-collar married unknown yes no unknown unknown,no
services single secondary no no cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
retired divorced secondary no no telephone failure,no
technician single secondary no yes telephone unknown,no
blue-collar married secondary no yes telephone unknown,no
blue-collar married secondary yes no unknown unknown,no
retired divorced primary no no telephone success,no
management divorced tertiary yes yes cellular failure,no
blue-collar married secondary yes no cellular unknown,no
management single tertiary no no cellular unknown,no
services divorced primary no no unknown unknown,no
admin. married secondary yes no unknown unknown,yes
blue-collar married primary yes yes cellular unknown,no
management single tertiary yes no unknown unknown,no
management married tertiary yes no unknown unknown,no
student single secondary no no cellular other,no
management single tertiary yes no unknown unknown,no
entrepreneur single secondary yes no telephone unknown,no
services single secondary no yes unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
retired married unknown no no telephone failure,yes
management married tertiary yes yes cellular unknown,no
blue-collar married primary no no cellular unknown,no
blue-collar married secondary yes no cellular other,no
technician divorced secondary no no cellular unknown,no
blue-collar married unknown yes no telephone unknown,yes
blue-collar married primary yes no cellular failure,no
housemaid divorced tertiary no no cellular unknown,no
technician single secondary no no telephone unknown,no
technician married secondary yes no cellular unknown,no
admin. married secondary yes yes cellular failure,no
retired married tertiary no no cellular unknown,no
retired divorced tertiary no no cellular unknown,no
blue-collar single secondary no yes cellular unknown,yes
management single secondary no no cellular unknown,no
blue-collar married primary no no cellular unknown,no
admin. married tertiary yes no cellular unknown,no
technician single tertiary no no cellular unknown,no
management single tertiary yes no cellular unknown,no
admin. married secondary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
admin. single secondary no no cellular unknown,no
housemaid single tertiary no no telephone unknown,no
management married tertiary no no cellular unknown,no
management married tertiary no no cellular unknown,no
technician married secondary no no cellular other,no
blue-collar single secondary yes no cellular failure,no
